customer_id,cycle_start,cycle_end,billing_amount,last_payment_days_ago,plan_tier,tenure_months,monthly_usage_hours,active_days,login_count,avg_session_min,device_count,add_on_count,support_tickets,sla_breaches,promotions_redeemed,email_opens,email_clicks,last_campaign_days_ago,nps_score,region,is_autopay,is_discounted,has_family_bundle,churned_next_cycle
CUST_00139,2024-03-16,2024-04-15,263.96,5.4,basic,85.6,16.68,12.0,4.0,41.22,1.0,2.0,1.0,1.0,1.0,1.0,0.0,6.0,9.0,west,True,False,False,0
CUST_00140,2023-06-02,2023-07-02,306.25,60.0,basic,78.8,18.26,20.0,12.0,5.32,4.0,0.0,0.0,0.0,0.0,1.0,0.0,16.7,9.0,west,False,False,True,0
CUST_00141,2024-10-13,2024-11-12,584.65,14.9,standard,7.0,37.66,21.0,14.0,33.87,4.0,0.0,0.0,0.0,0.0,3.0,1.0,5.7,3.0,north,True,True,False,0
CUST_00142,2024-11-24,2024-12-24,582.46,29.4,standard,16.5,28.54,17.0,16.0,12.54,2.0,1.0,1.0,0.0,0.0,6.0,1.0,19.3,7.0,west,False,True,True,0
CUST_00143,2024-09-19,2024-10-19,279.61,3.4,basic,8.6,9.29,17.0,14.0,1.99,3.0,1.0,2.0,0.0,0.0,1.0,0.0,43.9,6.0,central,True,True,False,0
CUST_00144,2023-02-26,2023-03-28,1044.34,3.9,premium,8.0,14.1,21.0,9.0,65.22,4.0,0.0,3.0,0.0,0.0,2.0,1.0,17.8,4.0,west,True,False,False,1
CUST_00145,2023-07-30,2023-08-29,263.61,29.8,basic,1.0,15.08,21.0,11.0,50.97,2.0,0.0,2.0,0.0,0.0,3.0,0.0,34.6,5.0,central,True,False,True,0
CUST_00146,2024-07-08,2024-08-07,319.3,2.7,basic,22.6,19.15,19.0,14.0,11.47,2.0,2.0,0.0,1.0,1.0,1.0,0.0,9.3,9.0,central,True,False,False,0
CUST_00147,2023-06-10,2023-07-10,997.6,4.0,premium,16.8,25.47,22.0,13.0,16.87,1.0,0.0,0.0,0.0,0.0,2.0,0.0,39.0,6.0,north,False,False,False,0
CUST_00148,2024-03-29,2024-04-28,258.2,19.9,basic,1.3,27.03,20.0,16.0,42.66,2.0,1.0,3.0,0.0,0.0,3.0,1.0,19.0,8.0,north,True,False,False,0
CUST_00149,2023-04-30,2023-05-30,290.07,1.4,basic,7.8,22.11,22.0,11.0,9.42,2.0,1.0,5.0,1.0,0.0,4.0,2.0,1.2,7.0,west,False,False,False,0
CUST_00150,2024-05-26,2024-06-25,528.9,0.8,standard,57.3,36.1,21.0,13.0,8.6,1.0,1.0,2.0,1.0,0.0,4.0,1.0,3.4,7.0,north,False,False,False,0
CUST_00151,2024-05-28,2024-06-27,1050.59,21.6,premium,6.6,17.4,21.0,18.0,21.97,1.0,1.0,0.0,1.0,0.0,4.0,0.0,7.7,6.0,north,False,False,False,0
CUST_00152,2023-08-09,2023-09-08,287.96,4.1,basic,3.8,19.77,18.0,11.0,29.34,1.0,1.0,2.0,0.0,1.0,3.0,1.0,9.5,6.0,east,False,True,False,1
CUST_00153,2023-05-19,2023-06-18,1032.46,2.7,premium,16.1,15.11,21.0,15.0,11.7,4.0,1.0,1.0,0.0,0.0,3.0,1.0,14.5,5.0,west,True,False,False,1
CUST_00154,2023-03-15,2023-04-14,639.37,5.3,standard,101.9,35.73,16.0,7.0,40.2,1.0,3.0,1.0,1.0,0.0,2.0,0.0,19.6,7.0,west,True,False,False,0
CUST_00155,2024-09-07,2024-10-07,281.96,8.3,basic,6.7,10.99,14.0,22.0,11.23,4.0,2.0,1.0,0.0,2.0,3.0,1.0,0.5,0.0,west,False,True,True,1
CUST_00156,2023-07-31,2023-08-30,599.88,14.0,standard,26.8,17.91,23.0,13.0,34.32,3.0,1.0,1.0,0.0,0.0,2.0,1.0,3.8,10.0,north,False,False,True,0
CUST_00157,2024-08-16,2024-09-15,304.56,3.8,basic,34.4,42.54,20.0,11.0,58.17,4.0,1.0,2.0,0.0,1.0,3.0,0.0,0.1,4.0,north,False,False,False,0
CUST_00158,2024-04-04,2024-05-04,656.01,11.5,standard,6.5,20.61,21.0,6.0,3.84,1.0,1.0,0.0,0.0,1.0,1.0,0.0,11.2,9.0,central,False,True,False,0
CUST_00159,2023-01-19,2023-02-18,593.26,2.3,standard,31.3,3.75,21.0,21.0,61.22,1.0,1.0,1.0,0.0,0.0,3.0,0.0,38.1,9.0,south,True,True,True,0
CUST_00160,2024-08-24,2024-09-23,997.39,0.1,premium,11.0,10.15,21.0,10.0,62.38,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.7,7.0,south,False,False,False,0
CUST_00161,2024-12-12,2025-01-11,257.03,27.5,basic,24.0,32.16,20.0,14.0,25.36,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.4,8.0,south,False,False,True,0
CUST_00162,2024-02-24,2024-03-25,572.18,19.9,standard,24.1,31.17,22.0,13.0,16.59,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,east,True,True,False,0
CUST_00163,2024-03-14,2024-04-13,584.01,25.3,standard,18.4,57.93,21.0,15.0,19.84,3.0,0.0,1.0,0.0,0.0,4.0,1.0,10.1,7.0,north,False,False,True,1
CUST_00164,2024-08-22,2024-09-21,338.04,16.3,basic,2.3,8.06,18.0,11.0,50.02,2.0,2.0,0.0,0.0,0.0,2.0,0.0,38.3,5.0,central,True,False,True,0
CUST_00165,2023-06-14,2023-07-14,355.8,0.3,basic,43.3,42.26,21.0,11.0,18.2,3.0,2.0,3.0,0.0,0.0,3.0,0.0,5.2,5.0,central,True,False,False,0
CUST_00166,2023-12-29,2024-01-28,314.03,0.4,basic,9.3,47.89,22.0,19.0,24.13,4.0,4.0,1.0,1.0,0.0,6.0,0.0,2.1,2.0,south,False,False,False,1
CUST_00167,2024-07-01,2024-07-31,609.53,10.4,standard,5.0,16.18,23.0,15.0,25.91,4.0,2.0,0.0,0.0,1.0,2.0,0.0,7.3,6.0,east,False,False,True,0
CUST_00168,2023-01-23,2023-02-22,619.55,21.2,standard,1.0,15.89,21.0,20.0,12.84,3.0,3.0,0.0,0.0,0.0,3.0,1.0,32.5,5.0,east,False,False,False,1
CUST_00169,2024-02-26,2024-03-27,278.46,14.4,basic,21.5,24.45,19.0,11.0,60.13,3.0,1.0,0.0,0.0,0.0,4.0,1.0,1.9,5.0,south,False,True,False,0
CUST_00170,2023-12-30,2024-01-29,1040.7,5.8,premium,27.2,36.48,21.0,9.0,49.65,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.8,9.0,south,True,False,False,0
CUST_00171,2023-12-10,2024-01-09,956.07,0.5,premium,1.0,8.39,20.0,13.0,49.74,4.0,0.0,1.0,0.0,2.0,6.0,2.0,3.0,10.0,north,False,True,False,0
CUST_00172,2024-05-27,2024-06-26,585.36,3.5,standard,17.2,30.21,15.0,13.0,29.65,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.6,7.0,east,True,False,False,0
CUST_00173,2023-08-15,2023-09-14,318.6,20.7,basic,6.2,7.96,19.0,10.0,27.03,4.0,3.0,1.0,0.0,0.0,2.0,1.0,3.6,7.0,central,True,False,True,1
CUST_00174,2024-09-17,2024-10-17,584.56,1.5,standard,24.9,33.95,19.0,12.0,27.06,4.0,0.0,1.0,0.0,0.0,2.0,0.0,57.4,7.0,south,True,False,True,0
CUST_00175,2024-08-07,2024-09-06,373.05,0.6,basic,4.6,19.38,20.0,6.0,34.44,4.0,1.0,2.0,0.0,1.0,2.0,0.0,23.1,7.0,north,False,False,False,0
CUST_00176,2024-02-26,2024-03-27,319.03,10.8,basic,28.2,9.59,19.0,12.0,39.87,2.0,1.0,0.0,0.0,0.0,2.0,0.0,20.9,6.0,central,True,False,True,0
CUST_00177,2023-02-22,2023-03-24,628.51,1.6,standard,11.7,18.69,14.0,8.0,33.46,1.0,1.0,2.0,0.0,1.0,5.0,2.0,17.3,5.0,east,False,True,False,0
CUST_00178,2024-12-11,2025-01-10,276.23,2.6,basic,66.2,6.38,21.0,15.0,18.61,3.0,2.0,1.0,0.0,1.0,1.0,0.0,30.9,7.0,south,False,False,True,0
CUST_00179,2023-06-18,2023-07-18,327.95,25.2,basic,3.6,13.67,15.0,12.0,12.67,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.4,8.0,south,True,False,False,0
CUST_00180,2023-01-21,2023-02-20,323.3,1.9,basic,10.0,26.04,22.0,12.0,21.11,1.0,0.0,1.0,0.0,0.0,3.0,0.0,5.9,7.0,north,False,False,True,0
CUST_00181,2023-08-21,2023-09-20,345.94,35.9,basic,2.9,53.81,23.0,16.0,67.08,4.0,0.0,0.0,1.0,1.0,2.0,0.0,18.2,5.0,north,True,True,False,0
CUST_00182,2024-05-05,2024-06-04,233.24,1.1,basic,62.1,17.88,19.0,14.0,15.47,1.0,1.0,1.0,0.0,1.0,4.0,0.0,23.9,8.0,east,True,False,False,0
CUST_00183,2024-06-29,2024-07-29,975.58,1.9,premium,50.4,27.08,21.0,10.0,14.88,3.0,0.0,1.0,0.0,0.0,6.0,1.0,26.3,8.0,south,False,False,False,0
CUST_00184,2024-06-03,2024-07-03,309.09,1.8,basic,7.2,27.87,20.0,9.0,10.71,3.0,1.0,1.0,0.0,1.0,3.0,1.0,59.0,9.0,north,True,True,False,0
CUST_00185,2023-07-29,2023-08-28,309.99,26.4,basic,25.9,12.61,18.0,6.0,36.48,1.0,0.0,0.0,0.0,0.0,3.0,1.0,12.4,8.0,south,False,False,False,0
CUST_00186,2024-05-30,2024-06-29,297.65,19.0,basic,40.8,25.19,19.0,10.0,31.43,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.7,7.0,east,False,False,False,0
CUST_00187,2023-02-24,2023-03-26,953.16,0.4,premium,19.4,3.08,25.0,6.0,16.92,3.0,1.0,0.0,1.0,0.0,2.0,1.0,3.7,9.0,south,True,False,False,0
CUST_00188,2024-10-31,2024-11-30,604.9,40.9,standard,18.1,4.18,21.0,12.0,55.61,1.0,1.0,1.0,0.0,0.0,4.0,1.0,13.2,6.0,central,False,False,False,1
CUST_00189,2024-09-01,2024-10-01,308.26,1.9,basic,6.6,13.63,23.0,9.0,51.48,3.0,0.0,2.0,0.0,0.0,2.0,0.0,18.3,4.0,south,True,False,False,1
CUST_00190,2024-07-23,2024-08-22,998.91,13.3,premium,2.3,8.96,16.0,12.0,8.53,2.0,1.0,2.0,1.0,0.0,4.0,2.0,13.0,7.0,west,True,True,True,0
CUST_00191,2024-11-24,2024-12-24,297.89,2.1,basic,54.6,29.23,17.0,6.0,8.97,3.0,1.0,0.0,1.0,0.0,3.0,1.0,18.9,8.0,west,True,False,True,0
CUST_00192,2023-10-07,2023-11-06,327.27,0.7,basic,55.4,31.9,14.0,12.0,49.11,2.0,1.0,0.0,0.0,2.0,6.0,2.0,5.5,3.0,east,True,False,False,0
CUST_00193,2023-12-26,2024-01-25,294.38,58.0,basic,24.1,5.39,16.0,16.0,13.44,2.0,0.0,2.0,1.0,1.0,5.0,0.0,9.2,7.0,east,True,False,False,0
CUST_00194,2024-05-19,2024-06-18,261.5,21.9,basic,9.9,16.1,20.0,14.0,35.66,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7.1,0.0,east,False,False,True,1
CUST_00195,2024-12-04,2025-01-03,341.1,0.9,basic,10.3,9.34,16.0,16.0,29.66,4.0,2.0,1.0,0.0,2.0,1.0,0.0,11.1,8.0,central,True,False,False,0
CUST_00196,2023-04-07,2023-05-07,639.41,6.0,standard,31.1,47.59,18.0,11.0,5.52,4.0,2.0,0.0,0.0,1.0,3.0,0.0,12.6,6.0,central,False,True,True,0
CUST_00197,2023-04-27,2023-05-27,297.81,3.8,basic,54.6,14.6,19.0,18.0,12.72,1.0,0.0,0.0,0.0,0.0,3.0,0.0,17.4,5.0,south,True,False,False,0
CUST_00198,2024-04-03,2024-05-03,625.25,0.3,standard,52.3,13.45,20.0,8.0,35.8,4.0,0.0,1.0,1.0,0.0,4.0,1.0,0.6,0.0,north,True,False,True,0
CUST_00199,2024-07-06,2024-08-05,253.28,8.3,basic,36.3,11.68,18.0,10.0,23.2,1.0,0.0,1.0,1.0,2.0,2.0,0.0,22.0,0.0,west,True,True,True,0
CUST_00200,2023-04-27,2023-05-27,294.67,8.7,basic,24.7,15.14,19.0,10.0,17.83,1.0,0.0,0.0,0.0,0.0,3.0,1.0,32.9,6.0,west,False,True,False,0
CUST_00201,2024-04-09,2024-05-09,547.57,5.4,standard,2.1,54.47,19.0,12.0,57.59,2.0,0.0,0.0,0.0,0.0,5.0,1.0,34.8,4.0,west,True,False,False,0
CUST_00202,2024-06-16,2024-07-16,1032.74,17.3,premium,4.2,9.38,20.0,9.0,15.73,4.0,2.0,0.0,1.0,0.0,5.0,0.0,12.5,3.0,south,True,False,False,0
CUST_00203,2024-05-07,2024-06-06,254.12,6.7,basic,54.9,9.15,18.0,14.0,39.13,4.0,3.0,0.0,0.0,1.0,2.0,1.0,15.5,7.0,south,True,False,False,0
CUST_00204,2023-06-15,2023-07-15,586.66,1.5,standard,22.4,5.32,23.0,18.0,19.56,3.0,2.0,0.0,0.0,0.0,3.0,0.0,12.2,10.0,east,False,False,False,0
CUST_00205,2023-10-19,2023-11-18,305.47,4.5,basic,1.0,52.15,18.0,15.0,38.2,1.0,1.0,2.0,0.0,0.0,4.0,1.0,8.3,8.0,north,True,False,False,0
CUST_00206,2024-09-15,2024-10-15,323.72,2.8,basic,2.6,12.43,18.0,11.0,37.88,2.0,1.0,1.0,0.0,0.0,5.0,1.0,1.6,8.0,east,False,False,True,0
CUST_00207,2024-09-14,2024-10-14,314.82,25.6,basic,26.1,15.04,19.0,12.0,10.45,2.0,1.0,3.0,2.0,2.0,2.0,0.0,2.7,10.0,south,True,False,False,0
CUST_00208,2023-12-09,2024-01-08,333.29,15.1,basic,1.0,25.02,21.0,12.0,66.29,2.0,2.0,1.0,1.0,0.0,6.0,0.0,3.4,7.0,central,False,False,False,0
CUST_00209,2023-04-05,2023-05-05,323.12,0.2,basic,4.2,3.89,19.0,10.0,120.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,4.1,7.0,east,True,False,True,0
CUST_00210,2024-05-12,2024-06-11,338.26,9.3,basic,19.1,20.24,23.0,12.0,14.89,3.0,2.0,2.0,0.0,1.0,2.0,0.0,21.8,4.0,south,True,False,False,0
CUST_00211,2024-12-11,2025-01-10,546.35,7.9,standard,28.3,17.77,21.0,3.0,38.9,4.0,3.0,0.0,1.0,0.0,3.0,1.0,7.4,7.0,south,True,False,True,0
CUST_00212,2023-06-04,2023-07-04,284.46,4.1,basic,25.3,27.95,20.0,10.0,80.63,4.0,2.0,0.0,0.0,0.0,4.0,0.0,2.3,8.0,central,False,False,True,0
CUST_00213,2023-11-23,2023-12-23,612.54,6.3,standard,6.1,18.48,18.0,5.0,6.15,4.0,2.0,1.0,0.0,0.0,9.0,3.0,15.9,10.0,central,True,True,False,0
CUST_00214,2023-11-24,2023-12-24,346.21,5.7,basic,29.9,28.67,22.0,12.0,44.54,2.0,1.0,2.0,0.0,1.0,4.0,1.0,5.7,6.0,central,False,True,True,0
CUST_00215,2024-04-17,2024-05-17,583.85,44.8,standard,6.5,35.67,22.0,9.0,35.48,4.0,2.0,1.0,0.0,1.0,8.0,2.0,15.8,2.0,north,True,True,True,0
CUST_00216,2023-03-14,2023-04-13,657.95,0.2,standard,9.4,12.03,19.0,15.0,26.36,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.4,9.0,south,True,False,False,0
CUST_00217,2023-06-30,2023-07-30,309.59,11.1,basic,32.9,42.86,18.0,11.0,6.73,2.0,3.0,0.0,1.0,0.0,4.0,2.0,0.2,7.0,central,True,False,True,0
CUST_00218,2024-08-25,2024-09-24,277.65,0.3,basic,25.2,25.01,23.0,14.0,51.19,1.0,4.0,1.0,0.0,1.0,6.0,0.0,48.0,9.0,north,True,False,False,0
CUST_00219,2024-07-03,2024-08-02,564.36,8.6,standard,45.4,5.07,24.0,13.0,31.29,2.0,0.0,1.0,0.0,1.0,5.0,2.0,1.9,4.0,west,False,False,False,0
CUST_00220,2024-10-12,2024-11-11,1021.07,4.3,premium,25.7,51.45,22.0,12.0,41.75,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.1,3.0,west,False,False,False,0
CUST_00221,2023-05-24,2023-06-23,279.8,4.9,basic,20.2,18.93,16.0,15.0,11.14,1.0,0.0,0.0,0.0,0.0,3.0,1.0,33.7,7.0,west,False,False,False,0
CUST_00222,2023-04-06,2023-05-06,290.83,5.7,basic,2.4,34.12,18.0,11.0,91.52,4.0,1.0,0.0,0.0,0.0,3.0,0.0,23.7,8.0,south,False,True,False,1
CUST_00223,2024-07-22,2024-08-21,1003.86,9.3,premium,11.0,28.38,16.0,8.0,35.95,2.0,3.0,0.0,0.0,1.0,3.0,0.0,2.6,3.0,north,True,False,False,0
CUST_00224,2023-12-18,2024-01-17,304.99,8.4,basic,7.4,8.6,18.0,9.0,45.91,4.0,1.0,0.0,0.0,0.0,3.0,1.0,5.2,10.0,north,False,False,True,0
CUST_00225,2023-12-04,2024-01-03,656.37,11.2,standard,6.7,12.88,15.0,17.0,18.44,1.0,0.0,1.0,0.0,0.0,1.0,0.0,40.2,9.0,west,True,False,False,1
CUST_00226,2023-01-30,2023-03-01,310.82,15.8,basic,86.7,18.42,20.0,14.0,10.35,3.0,3.0,0.0,0.0,0.0,2.0,1.0,22.8,4.0,east,False,False,False,0
CUST_00227,2023-04-04,2023-05-04,280.86,4.9,basic,12.0,34.06,19.0,12.0,14.36,1.0,1.0,1.0,0.0,0.0,2.0,0.0,48.6,10.0,west,True,True,True,0
CUST_00228,2024-12-18,2025-01-17,576.61,5.5,standard,53.4,22.75,19.0,11.0,8.72,4.0,1.0,1.0,0.0,1.0,1.0,0.0,30.3,7.0,south,False,False,False,0
CUST_00229,2024-06-15,2024-07-15,649.02,5.3,standard,23.9,18.51,26.0,10.0,78.25,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.8,8.0,west,False,False,False,0
CUST_00230,2024-02-03,2024-03-04,283.54,2.3,basic,38.0,22.58,24.0,14.0,25.33,4.0,0.0,4.0,0.0,1.0,6.0,2.0,16.0,9.0,west,False,False,False,0
CUST_00231,2023-11-10,2023-12-10,616.54,4.6,standard,16.8,2.01,22.0,17.0,19.67,4.0,3.0,2.0,1.0,0.0,2.0,0.0,48.1,9.0,north,True,False,False,0
CUST_00232,2024-10-21,2024-11-20,604.77,8.2,standard,20.6,17.65,19.0,12.0,23.06,4.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,4.0,west,True,True,True,0
CUST_00233,2024-07-17,2024-08-16,611.62,4.4,standard,16.3,18.18,20.0,20.0,18.98,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.8,7.0,central,True,False,True,0
CUST_00234,2023-08-10,2023-09-09,340.95,2.0,basic,5.2,17.55,19.0,17.0,29.05,4.0,1.0,1.0,0.0,0.0,1.0,0.0,12.8,6.0,central,False,True,True,0
CUST_00235,2023-09-24,2023-10-24,607.48,7.6,standard,30.8,49.27,17.0,15.0,39.62,4.0,2.0,1.0,0.0,0.0,2.0,0.0,48.2,6.0,east,False,True,False,0
CUST_00236,2024-03-08,2024-04-07,623.52,2.8,standard,7.9,70.93,17.0,11.0,34.26,2.0,1.0,0.0,0.0,1.0,3.0,0.0,12.4,8.0,south,True,False,False,0
CUST_00237,2023-10-07,2023-11-06,608.17,2.7,standard,1.0,8.29,14.0,20.0,7.39,2.0,1.0,1.0,0.0,0.0,4.0,1.0,8.6,8.0,south,True,False,False,0
CUST_00238,2024-07-20,2024-08-19,585.39,2.7,standard,24.9,12.66,19.0,11.0,26.24,2.0,1.0,1.0,0.0,0.0,4.0,1.0,6.6,8.0,north,True,False,False,0
CUST_00239,2023-12-10,2024-01-09,313.82,0.2,basic,4.7,41.86,21.0,16.0,3.51,4.0,0.0,0.0,1.0,1.0,4.0,1.0,30.1,6.0,south,False,False,False,0
CUST_00240,2024-02-25,2024-03-26,579.47,12.8,standard,67.7,27.91,21.0,8.0,21.28,1.0,0.0,1.0,1.0,3.0,3.0,1.0,9.1,2.0,east,True,False,True,0
CUST_00241,2024-08-07,2024-09-06,564.09,8.8,standard,73.9,31.45,21.0,9.0,29.44,2.0,0.0,0.0,0.0,1.0,2.0,0.0,4.2,9.0,central,False,True,False,0
CUST_00242,2023-10-28,2023-11-27,316.45,3.0,basic,59.1,15.7,21.0,12.0,96.72,4.0,2.0,1.0,0.0,0.0,6.0,0.0,8.5,9.0,north,True,True,False,0
CUST_00243,2024-05-29,2024-06-28,612.92,20.8,standard,11.1,21.27,20.0,9.0,45.74,4.0,1.0,0.0,0.0,0.0,4.0,1.0,6.6,8.0,central,True,False,False,1
CUST_00244,2023-04-05,2023-05-05,309.84,4.8,basic,1.0,26.06,23.0,11.0,26.76,4.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,5.0,east,False,True,True,0
CUST_00245,2024-02-09,2024-03-10,598.31,30.9,standard,63.3,69.77,19.0,15.0,4.72,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.9,7.0,north,True,False,False,0
CUST_00246,2024-08-11,2024-09-10,296.83,11.0,basic,13.4,30.23,19.0,14.0,2.22,3.0,1.0,0.0,0.0,0.0,3.0,1.0,12.2,8.0,west,True,True,False,0
CUST_00247,2023-11-03,2023-12-03,566.5,8.1,standard,81.6,38.28,20.0,12.0,27.71,2.0,0.0,0.0,0.0,1.0,1.0,0.0,11.8,5.0,south,True,False,True,0
CUST_00248,2024-01-09,2024-02-08,943.13,39.4,premium,79.5,19.12,23.0,11.0,32.54,1.0,2.0,1.0,1.0,1.0,3.0,1.0,23.4,8.0,east,True,False,False,0
CUST_00249,2023-10-01,2023-10-31,625.63,8.3,standard,46.0,31.5,23.0,19.0,7.66,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,north,False,False,False,0
CUST_00250,2024-08-13,2024-09-12,1025.23,7.5,premium,8.4,35.61,19.0,17.0,14.73,2.0,2.0,2.0,0.0,1.0,4.0,0.0,0.5,7.0,central,True,False,False,0
CUST_00251,2023-07-11,2023-08-10,991.47,4.6,premium,11.7,27.41,24.0,12.0,52.23,1.0,2.0,3.0,1.0,0.0,2.0,0.0,20.7,9.0,north,False,False,False,0
CUST_00252,2024-09-13,2024-10-13,343.15,9.2,basic,45.7,6.57,18.0,17.0,9.23,2.0,0.0,1.0,0.0,0.0,4.0,1.0,6.7,7.0,west,True,False,False,0
CUST_00253,2024-07-27,2024-08-26,614.0,1.3,standard,9.1,11.24,13.0,13.0,19.78,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.4,8.0,east,False,False,True,0
CUST_00254,2023-02-02,2023-03-04,609.14,2.6,standard,4.5,19.85,19.0,13.0,30.75,3.0,0.0,1.0,0.0,0.0,7.0,1.0,19.3,8.0,north,False,False,False,0
CUST_00255,2023-12-08,2024-01-07,1059.53,17.1,premium,19.5,25.43,18.0,10.0,12.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,31.3,10.0,east,False,True,False,1
CUST_00256,2024-02-13,2024-03-14,261.35,10.2,basic,66.0,30.19,20.0,9.0,13.83,1.0,1.0,0.0,0.0,2.0,1.0,0.0,10.3,3.0,east,False,False,False,0
CUST_00257,2023-06-06,2023-07-06,997.58,7.2,premium,28.6,9.07,18.0,14.0,9.37,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.3,3.0,central,True,False,False,0
CUST_00258,2024-09-15,2024-10-15,573.44,3.2,standard,20.3,17.23,19.0,10.0,20.06,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.4,1.0,south,True,False,True,0
CUST_00259,2023-02-12,2023-03-14,587.97,1.2,standard,2.5,24.99,17.0,10.0,12.17,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.4,8.0,west,False,False,False,0
CUST_00260,2024-01-22,2024-02-21,296.98,30.2,basic,22.9,29.28,18.0,9.0,12.92,2.0,1.0,1.0,0.0,3.0,2.0,0.0,16.3,1.0,north,True,True,True,0
CUST_00261,2024-03-10,2024-04-09,297.67,4.7,basic,110.7,24.96,18.0,15.0,37.79,4.0,2.0,0.0,0.0,1.0,3.0,0.0,6.1,10.0,south,True,True,False,0
CUST_00262,2024-08-28,2024-09-27,566.8,13.1,standard,3.6,12.95,19.0,10.0,20.57,2.0,0.0,2.0,0.0,1.0,1.0,0.0,37.7,1.0,central,True,True,False,0
CUST_00263,2023-12-27,2024-01-26,301.04,6.1,basic,17.5,9.08,20.0,9.0,11.75,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.9,5.0,south,True,False,True,0
CUST_00264,2023-10-19,2023-11-18,974.25,8.6,premium,50.4,22.35,20.0,10.0,11.57,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.9,8.0,east,True,True,True,0
CUST_00265,2024-12-12,2025-01-11,334.9,23.2,basic,32.4,62.33,20.0,8.0,12.06,4.0,3.0,3.0,2.0,0.0,3.0,1.0,58.2,6.0,east,True,False,False,0
CUST_00266,2023-03-25,2023-04-24,621.94,12.2,standard,28.7,15.88,21.0,14.0,32.11,2.0,1.0,0.0,0.0,0.0,4.0,1.0,46.2,8.0,west,True,False,False,0
CUST_00267,2024-05-05,2024-06-04,309.32,1.4,basic,29.1,26.14,24.0,11.0,27.52,2.0,2.0,1.0,0.0,0.0,8.0,1.0,2.9,6.0,north,False,False,False,0
CUST_00268,2023-06-24,2023-07-24,584.72,6.5,standard,10.7,10.23,18.0,11.0,16.25,2.0,1.0,1.0,0.0,0.0,1.0,0.0,29.7,3.0,north,True,True,False,0
CUST_00269,2023-11-23,2023-12-23,603.64,27.6,standard,8.3,18.0,16.0,11.0,108.17,4.0,0.0,1.0,1.0,0.0,5.0,1.0,32.0,7.0,central,False,True,False,0
CUST_00270,2024-05-13,2024-06-12,320.2,17.0,basic,39.8,34.52,16.0,16.0,54.49,3.0,3.0,1.0,0.0,1.0,2.0,1.0,38.7,10.0,west,True,False,False,0
CUST_00271,2024-08-11,2024-09-10,288.79,3.7,basic,39.9,14.33,19.0,6.0,71.41,3.0,0.0,1.0,0.0,0.0,5.0,1.0,2.5,2.0,north,False,True,True,0
CUST_00272,2024-07-24,2024-08-23,251.3,16.2,basic,48.4,18.87,23.0,5.0,25.11,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,9.0,east,True,True,False,0
CUST_00273,2023-04-14,2023-05-14,620.57,0.2,standard,58.7,10.6,16.0,16.0,21.37,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.4,9.0,west,True,True,False,0
CUST_00274,2023-12-11,2024-01-10,614.89,15.8,standard,17.2,36.24,18.0,20.0,34.93,3.0,2.0,0.0,1.0,0.0,3.0,1.0,36.3,10.0,south,True,False,False,0
CUST_00275,2024-05-14,2024-06-13,608.64,16.9,standard,16.7,27.03,21.0,8.0,5.24,4.0,1.0,2.0,0.0,0.0,4.0,0.0,23.9,10.0,west,True,False,False,0
CUST_00276,2024-08-05,2024-09-04,576.24,7.2,standard,38.4,20.51,17.0,15.0,49.81,3.0,1.0,2.0,1.0,0.0,4.0,1.0,7.1,7.0,west,False,True,False,0
CUST_00277,2023-10-12,2023-11-11,627.8,0.2,standard,25.2,10.1,20.0,10.0,59.9,4.0,1.0,2.0,0.0,2.0,2.0,1.0,29.7,10.0,north,False,False,False,0
CUST_00278,2024-10-04,2024-11-03,333.47,3.0,basic,29.1,11.27,16.0,12.0,41.23,1.0,0.0,1.0,0.0,1.0,3.0,0.0,36.4,8.0,central,True,True,False,0
CUST_00279,2023-09-17,2023-10-17,307.45,8.2,basic,38.1,8.46,21.0,12.0,25.82,1.0,0.0,0.0,0.0,2.0,3.0,0.0,10.8,9.0,central,True,False,False,0
